	 time 		 X 		 Y

	31.36		-2.10		-3.27		
	31.50		-1.95		-3.25		
	31.63		-1.88		-3.19		
	31.78		-1.24		-2.97		
	31.88		-1.17		-2.87		
	32.00		-1.29		-2.85		
	32.08		-1.43		-2.95		
	32.23		-1.33		-3.17		
	32.33		-1.68		-3.39		
	32.47		-2.56		-3.60		
	32.56		-3.57		-4.11		
	32.67		-3.21		-3.80		
	32.81		-1.28		-2.78		
	32.92		-1.70		-2.61		
	33.03		-1.92		-3.16		
	33.16		-1.05		-3.07		
	33.28		0.77		-1.24		
	33.36		2.00		0.51		
	33.48		1.14		-0.05		
	33.56		-0.08		-1.08		
	33.67		0.92		-0.22		
	33.80		1.76		1.02		
	33.89		2.60		2.09		
	34.02		3.74		2.99		
	34.11		4.56		3.73		
	34.22		4.64		4.34		
	34.31		4.48		4.66		
	34.44		3.77		4.50		
	34.52		3.49		4.51		
	34.63		3.37		5.05		
	34.72		3.31		5.59		
	34.83		3.40		5.93		
	34.88		3.03		6.00		
	34.98		2.86		5.87		
	35.09		2.65		5.89		
	35.20		2.44		5.77		
	35.28		2.33		5.57		
	35.44		1.95		5.12		
	35.53		1.48		4.17		
	35.64		1.44		3.71		
	35.78		1.00		2.15		
	35.88		1.39		1.11		
	35.98		1.30		0.13		
	36.11		0.87		-0.90		
	36.23		0.25		-1.75		
	36.36		0.02		-2.63		
	36.45		0.02		-3.30		
	36.53		-0.51		-3.60		
	36.66		-0.86		-3.70		
	36.77		-1.00		-4.04		
	36.84		-1.33		-4.37		
	36.95		-1.53		-4.57		
	37.06		-0.97		-4.55		
	37.17		-0.95		-4.36		
	37.31		-2.22		-4.57		
	37.41		-3.47		-4.76		
	37.50		-2.15		-4.79		
	37.61		0.29		-4.46		
	37.72		2.12		-3.73		
	37.83		2.90		-3.15		
	37.94		3.57		-2.22		
	38.05		3.88		-1.20		
	38.16		4.46		0.54		
	38.27		4.86		1.61		
	38.38		4.97		2.55		
	38.48		5.20		3.18		
	38.59		4.73		3.76		
	38.69		4.15		3.40		
	38.78		3.61		2.90		
	38.91		3.26		2.39		
	39.02		3.30		2.39		
	39.08		3.79		3.18		
	39.19		4.00		3.30		
	39.28		4.24		3.58		
	39.44		4.29		3.74		
	39.52		4.14		3.75		
	39.61		4.27		3.89		
	39.69		4.77		4.19		
	39.86		5.77		4.56		
	39.97		6.11		4.65		
	40.16		6.06		4.88		
	40.27		6.02		4.88		
	40.39		6.21		4.93		
	40.52		6.38		4.92		
	40.67		6.52		4.86		
	40.78		6.79		4.83		
	41.08		7.14		5.07		
	41.23		7.16		5.20		
	41.41		7.07		5.54		
	41.55		7.20		5.65		
	41.66		7.09		5.77		
	41.75		6.91		5.57		
	41.88		6.81		5.49		
	42.03		6.68		5.30		
	42.19		6.52		5.21		
	42.31		6.50		5.31		
	42.56		7.04		6.21		
	42.80		6.60		5.88		
	43.03		6.55		5.34		
	43.17		6.60		5.01		
	43.36		6.57		4.73		
	43.53		6.53		4.53		
	43.67		6.33		4.22		
	43.84		6.13		3.76		
	44.00		5.88		2.81		
	44.13		5.12		1.54		
	44.28		3.89		0.26		
	44.48		2.30		-0.59		
	44.66		0.74		-1.29		
	44.81		-0.80		-2.48		
	45.06		-1.09		-3.19		
	45.20		-1.15		-3.43		
	45.38		-1.36		-3.45		
	45.64		-0.96		-3.44		
	45.78		-0.65		-3.46		
	46.05		-0.48		-3.32		
	46.31		0.77		-3.69		
	46.50		2.31		-4.05		
	46.64		3.66		-4.21		
	46.73		4.05		-4.69		
	46.84		3.72		-4.30		
	46.94		2.77		-3.71		
	47.03		0.80		-3.35		
	47.16		-2.65		-3.00		
	47.28		-4.44		-2.47		
	47.42		-6.12		-2.04		
	47.52		-7.45		-1.95		
	47.61		-7.99		-1.77		
	47.67		-8.17		-1.65		
	47.77		-10.89		0.47		
	47.89		-10.61		1.04		
	48.00		-10.92		1.06		
	48.09		-10.07		0.64		
	48.19		-8.93		-0.55		
	48.30		-7.50		-1.94		
	48.39		-6.81		-2.77		
	48.47		-6.02		-3.30		
	48.58		-5.39		-4.10		
	48.72		-4.67		-5.70		
	48.81		-4.40		-6.53		
	48.95		-4.25		-6.88		
	49.05		-4.18		-6.94		
	49.09		-4.17		-7.00		
	49.30		-4.35		-7.08		
	49.31		-4.39		-7.03		
	49.52		-4.26		-7.09		
	49.56		-4.25		-7.17		
	49.66		-4.23		-7.31		
	49.81		-4.52		-7.22		
	49.97		-5.00		-7.24		
	50.11		-4.89		-7.33		
	50.25		-4.79		-7.18		
	50.33		-4.73		-6.98		
	50.39		-4.64		-6.86		
	50.50		-4.39		-6.71		
	50.61		-4.40		-6.64		
	50.75		-4.93		-6.68		
	50.88		-5.17		-6.72		
	51.02		-5.31		-6.81		
	51.11		-5.36		-6.92		
	51.28		-5.54		-7.09		
	51.39		-5.52		-7.17		
	51.53		-5.70		-7.29		
	51.61		-5.96		-7.39		
	51.78		-5.51		-7.48		
	51.92		-4.91		-7.70		
	52.31		-5.32		-7.37		
	52.52		-5.65		-7.01		
	52.69		-5.29		-6.90		
	52.84		-5.35		-6.88		
	53.02		-5.57		-6.86		
	53.16		-5.67		-6.67		
	53.34		-4.95		-6.47		
	53.52		-4.17		-6.36		
	53.67		-3.70		-5.59		
	53.81		-3.66		-5.14		
	54.00		-3.63		-5.04		
	54.19		-3.40		-5.19		
	54.31		-2.64		-5.34		
	54.50		-2.05		-5.18		
	54.67		-1.44		-4.80		
	54.81		-1.23		-4.38		
	54.98		-0.63		-3.54		
	55.16		-0.81		-2.95		
	55.31		-2.06		-2.06		
	55.44		-3.48		-1.17		
	55.53		-4.68		-0.16		
	55.61		-6.22		1.52		
	55.70		-6.97		2.59		
	55.83		-7.52		3.14		
	55.92		-7.90		3.37		
	55.98		-7.87		3.49		
	56.13		-7.35		3.03		
	56.17		-7.22		2.72		
	56.28		-7.51		2.64		
	56.42		-7.82		2.69		
	56.56		-8.48		2.93		
	56.77		-8.66		3.12		
	56.86		-8.62		3.06		
	56.98		-8.71		3.06		
	57.14		-8.71		3.04		
	57.25		-8.76		2.99		
	57.33		-8.58		2.98		
	57.42		-8.60		3.03		
	57.70		-8.57		3.23		
	57.81		-8.51		3.27		
	57.92		-8.41		3.23		
	58.02		-8.44		3.19		
	58.11		-8.39		3.18		
	58.22		-8.37		3.09		
	58.31		-8.35		3.09		
	58.44		-8.35		3.00		
	58.66		-8.57		3.13		
	58.72		-8.70		3.21		
	58.88		-9.05		3.37		
	59.16		-9.43		3.61		
	59.31		-9.39		3.78		
	59.45		-9.24		3.66		
	59.64		-9.39		3.71		
	59.81		-9.33		3.41		
	59.98		-9.40		3.11		
	60.16		-9.20		2.65		
	60.33		-8.94		2.32		
	60.48		-8.25		1.55		
	60.64		-7.65		0.45		
	60.78		-7.36		-0.41		
	60.97		-6.77		-2.63		
	61.11		-5.82		-2.97		
	61.30		-4.52		-2.69		
	61.45		-4.50		-2.70		
	61.59		-5.22		-3.02		
	61.78		-5.32		-3.31		
	61.92		-4.46		-3.32		
	62.08		-2.32		-3.22		
	62.27		-0.57		-3.11		
	62.38		0.31		-2.98		
	62.47		0.73		-2.99		
	62.56		2.33		-2.81		
	62.70		4.42		-2.60		
	62.80		4.65		-2.03		
	62.89		4.66		-1.71		
	62.98		4.72		-1.48		
	63.08		4.89		-1.47		
	63.19		5.24		-1.39		
	63.30		5.52		-1.43		
	63.39		5.89		-1.40		
	63.48		6.37		-1.22		
	63.55		6.47		-1.18		
	63.61		6.44		-1.05		
	63.78		6.32		-0.87		
	63.86		6.19		-0.59		
	63.95		6.02		-0.37		
	64.05		6.03		-0.19		
	64.22		5.84		-0.12		
	64.38		5.64		-0.24		
	64.56		5.43		-0.36		
	64.72		5.38		-0.45		
	64.89		5.29		-0.68		
	65.00		5.27		-0.75		
	65.14		5.16		-0.91		
	65.33		5.16		-1.08		
	65.52		4.88		-1.29		
	65.55		4.95		-1.35		
	65.70		5.00		-1.37		
	65.83		5.35		-1.35		
	65.94		5.42		-1.47		
	65.98		5.50		-1.51		
	66.13		5.68		-1.67		
	66.36		5.88		-1.83		
	66.39		5.96		-1.79		
	66.61		6.33		-1.53		
	66.83		6.83		-1.13		
	66.97		6.20		-0.94		
	67.17		5.96		-1.26		
	67.33		6.09		-1.77		
	67.52		5.87		-1.89		
	67.67		5.98		-2.16		
	67.81		6.00		-2.12		
	67.95		5.86		-2.10		
	68.13		5.44		-2.28		
	68.28		5.13		-2.64		
	68.44		4.92		-2.96		
	68.61		4.43		-3.24		
	68.78		3.84		-3.40		
	68.95		3.70		-3.47		
	69.09		3.18		-3.59		
	69.30		2.67		-3.65		
	69.45		1.99		-3.68		
	69.59		0.64		-3.65		
	69.73		-1.22		-3.51		
	69.89		-2.53		-3.20		
	70.05		-3.21		-3.18		
	70.16		-4.40		-3.48		
	70.23		-5.77		-3.77		
	70.33		-6.49		-3.82		
	70.39		-6.84		-3.71		
	70.52		-7.25		-3.71		
	70.59		-7.45		-3.70		
	70.70		-7.15		-3.66		
	70.81		-6.87		-3.60		
	70.92		-7.08		-3.59		
	71.02		-6.95		-3.54		
	71.11		-6.90		-3.37		
	71.22		-7.12		-3.08		
	71.30		-7.39		-3.03		
	71.41		-8.11		-3.07		
	71.50		-8.45		-3.18		
	71.59		-8.45		-3.21		
	71.69		-8.46		-3.08		
	71.81		-8.72		-3.08		
	71.89		-8.88		-3.01		
	71.98		-9.00		-2.88		
	72.17		-8.97		-2.71		
	72.27		-9.35		-2.58		
	72.36		-9.72		-2.48		
	72.47		-10.33		-2.42		
	72.69		-10.84		-2.38		
	72.83		-11.23		-2.37		
	73.39		-11.88		-2.76		
	73.50		-11.89		-2.89		
	73.58		-11.77		-2.89		
	73.64		-11.77		-2.95		
	73.67		-11.70		-2.91		
	73.77		-11.85		-2.89		
	73.84		-11.97		-2.73		
	73.94		-12.29		-2.54		
	73.95		-12.46		-2.32		
	74.03		-12.51		-2.22		
	74.11		-12.55		-2.21		
	74.19		-12.43		-2.40		
	74.28		-12.09		-2.68		
	74.36		-11.73		-2.92		
	74.45		-11.25		-3.09		
	74.48		-11.21		-3.12		
	74.55		-10.10		-3.71		
	74.63		-9.00		-4.26		
	74.72		-8.00		-4.79		
	74.80		-7.36		-4.82		
	74.89		-6.88		-4.81		
	74.97		-6.22		-4.73		
	75.05		-6.03		-4.64		
	75.13		-6.24		-4.51		
	75.20		-6.74		-4.21		
	75.27		-7.55		-4.15		
	75.34		-8.33		-3.94		
	75.42		-9.18		-3.94		
	75.50		-9.67		-3.97		
	75.56		-10.25		-3.93		
	75.64		-10.99		-3.77		
	75.75		-11.66		-3.44		
	75.83		-12.08		-3.29		
	75.91		-12.20		-3.24		
	76.00		-12.36		-3.23		
	76.06		-12.54		-3.16		
	76.13		-12.83		-2.94		
	76.19		-12.91		-2.78		
	76.27		-12.81		-2.74		
	76.39		-12.81		-2.75		
