			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 date 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 August 12, 2016 	  1:33:05.707 PM 	 6 	 8.30 	 1 	 1 	 1 	 7.62 	 -5.75 	 93.40 	 2 	 2 	 2 
	 1 	 August 12, 2016 	  1:33:05.707 PM 	 5 	 10.00 	 0 	 0 	 1 	 15.91 	 -0.12 	 75.30 	 0 	 2 	 2 
	 1 	 August 12, 2016 	  1:33:05.707 PM 	 1 	 10.00 	 1 	 0 	 1 	 -6.47 	 -9.71 	 133.26 	 0 	 2 	 2 
	 1 	 August 12, 2016 	  1:33:05.707 PM 	 3 	 10.00 	 1 	 0 	 1 	 -4.08 	 1.97 	 136.32 	 0 	 2 	 2 
	 1 	 August 12, 2016 	  1:33:05.707 PM 	 6 	 10.00 	 1 	 0 	 1 	 14.75 	 -5.45 	 126.62 	 0 	 2 	 2 
	 2 	 August 12, 2016 	  1:34:15.509 PM 	 4 	 3.04 	 1 	 1 	 1 	 10.76 	 2.77 	 35.21 	 7 	 7 	 9 
	 2 	 August 12, 2016 	  1:34:15.509 PM 	 2 	 10.00 	 1 	 0 	 1 	 -15.87 	 -4.24 	 169.31 	 0 	 7 	 9 
	 2 	 August 12, 2016 	  1:34:15.509 PM 	 6 	 10.00 	 1 	 0 	 1 	 10.25 	 -4.20 	 139.08 	 0 	 7 	 9 
	 2 	 August 12, 2016 	  1:34:15.509 PM 	 5 	 10.00 	 1 	 0 	 1 	 11.11 	 -2.83 	 170.48 	 0 	 7 	 9 
	 2 	 August 12, 2016 	  1:34:15.509 PM 	 3 	 10.00 	 0 	 0 	 1 	 -13.16 	 -6.26 	 137.31 	 0 	 7 	 9 
	 3 	 August 12, 2016 	  1:34:15.509 PM 	 5 	 10.00 	 1 	 0 	 1 	 10.78 	 -5.38 	 143.66 	 0 	 0 	 9 
	 3 	 August 12, 2016 	  1:34:15.509 PM 	 6 	 10.00 	 1 	 0 	 1 	 1.52 	 -7.75 	 149.46 	 0 	 0 	 9 
	 3 	 August 12, 2016 	  1:34:15.509 PM 	 1 	 10.00 	 1 	 0 	 1 	 -8.39 	 -5.60 	 148.26 	 0 	 0 	 9 
	 3 	 August 12, 2016 	  1:34:15.509 PM 	 5 	 10.00 	 0 	 0 	 1 	 11.66 	 -9.37 	 160.07 	 0 	 0 	 9 
	 3 	 August 12, 2016 	  1:34:15.509 PM 	 3 	 10.00 	 0 	 0 	 1 	 -9.80 	 -8.25 	 211.69 	 0 	 0 	 9 
	 4 	 August 12, 2016 	  1:34:15.509 PM 	 4 	 10.00 	 1 	 0 	 0 	 6.92 	 2.54 	 123.81 	 0 	 0 	 9 
	 4 	 August 12, 2016 	  1:34:15.509 PM 	 1 	 10.00 	 0 	 0 	 0 	 -14.94 	 -2.82 	 154.78 	 0 	 0 	 9 
	 4 	 August 12, 2016 	  1:34:15.509 PM 	 3 	 10.00 	 0 	 0 	 0 	 -15.04 	 -4.35 	 120.72 	 0 	 0 	 9 
	 4 	 August 12, 2016 	  1:34:15.509 PM 	 5 	 10.00 	 1 	 0 	 0 	 12.62 	 -0.94 	 114.66 	 0 	 0 	 9 
	 4 	 August 12, 2016 	  1:34:15.509 PM 	 2 	 10.00 	 1 	 0 	 0 	 -13.22 	 -4.03 	 161.26 	 0 	 0 	 9 
	 5 	 August 12, 2016 	  1:34:15.509 PM 	 4 	 10.00 	 1 	 0 	 0 	 1.56 	 6.08 	 110.76 	 0 	 0 	 9 
	 5 	 August 12, 2016 	  1:34:15.509 PM 	 1 	 10.00 	 1 	 0 	 0 	 -7.62 	 -7.24 	 224.41 	 0 	 0 	 9 
	 5 	 August 12, 2016 	  1:34:15.509 PM 	 3 	 10.00 	 0 	 0 	 0 	 -18.33 	 0.01 	 93.16 	 0 	 0 	 9 
	 5 	 August 12, 2016 	  1:34:15.509 PM 	 5 	 10.00 	 1 	 0 	 0 	 1.41 	 -0.77 	 312.29 	 0 	 0 	 9 
	 5 	 August 12, 2016 	  1:34:15.509 PM 	 2 	 10.00 	 1 	 0 	 0 	 -12.02 	 -1.77 	 130.54 	 0 	 0 	 9 
	 6 	 August 12, 2016 	  1:37:39.515 PM 	 5 	 4.66 	 1 	 1 	 1 	 3.84 	 0.59 	 51.51 	 6 	 6 	 15 
	 6 	 August 12, 2016 	  1:37:39.515 PM 	 3 	 10.00 	 1 	 0 	 1 	 -10.61 	 3.65 	 174.10 	 0 	 6 	 15 
	 6 	 August 12, 2016 	  1:37:39.515 PM 	 5 	 10.00 	 1 	 0 	 1 	 11.09 	 -0.74 	 225.71 	 0 	 6 	 15 
	 6 	 August 12, 2016 	  1:37:39.515 PM 	 1 	 10.00 	 1 	 1 	 1 	 3.74 	 -3.05 	 152.77 	 0 	 6 	 15 
	 6 	 August 12, 2016 	  1:37:39.515 PM 	 2 	 10.00 	 1 	 1 	 1 	 -15.73 	 -0.69 	 107.99 	 0 	 6 	 15 
	 7 	 August 12, 2016 	  1:37:39.515 PM 	 4 	 10.00 	 1 	 0 	 0 	 12.07 	 0.27 	 205.59 	 0 	 0 	 15 
	 7 	 August 12, 2016 	  1:37:39.515 PM 	 1 	 10.00 	 1 	 0 	 0 	 -9.73 	 -2.87 	 173.10 	 0 	 0 	 15 
	 7 	 August 12, 2016 	  1:37:39.515 PM 	 3 	 10.00 	 1 	 0 	 0 	 -14.56 	 2.71 	 85.74 	 0 	 0 	 15 
	 7 	 August 12, 2016 	  1:39:00.421 PM 	 5 	 8.33 	 1 	 1 	 0 	 4.36 	 -0.75 	 135.99 	 2 	 2 	 17 
	 7 	 August 12, 2016 	  1:39:06.681 PM 	 2 	 6.23 	 1 	 1 	 0 	 -9.28 	 -0.47 	 137.41 	 4 	 6 	 21 
	 8 	 August 12, 2016 	  1:39:14.776 PM 	 5 	 6.52 	 1 	 1 	 1 	 4.83 	 -0.09 	 123.75 	 4 	 4 	 25 
	 8 	 August 12, 2016 	  1:39:14.776 PM 	 3 	 10.00 	 0 	 0 	 1 	 -4.33 	 -5.51 	 179.87 	 0 	 4 	 25 
	 8 	 August 12, 2016 	  1:39:14.776 PM 	 6 	 10.00 	 1 	 0 	 1 	 6.98 	 -8.27 	 191.20 	 0 	 4 	 25 
	 8 	 August 12, 2016 	  1:39:43.711 PM 	 2 	 8.82 	 1 	 1 	 1 	 -9.97 	 -0.29 	 122.80 	 2 	 6 	 27 
	 8 	 August 12, 2016 	  1:39:43.711 PM 	 4 	 10.00 	 1 	 0 	 1 	 8.10 	 0.91 	 166.02 	 0 	 6 	 27 
	 9 	 August 12, 2016 	  1:39:43.711 PM 	 3 	 10.00 	 0 	 0 	 1 	 -9.93 	 -7.40 	 91.02 	 0 	 0 	 27 
	 9 	 August 12, 2016 	  1:39:43.711 PM 	 6 	 10.00 	 1 	 0 	 1 	 8.68 	 -7.92 	 114.72 	 0 	 0 	 27 
	 9 	 August 12, 2016 	  1:40:24.591 PM 	 2 	 8.93 	 1 	 1 	 1 	 -10.27 	 -0.11 	 97.76 	 2 	 2 	 29 
	 9 	 August 12, 2016 	  1:40:24.591 PM 	 5 	 10.00 	 1 	 0 	 1 	 2.24 	 -1.14 	 149.02 	 0 	 2 	 29 
	 9 	 August 12, 2016 	  1:40:24.591 PM 	 3 	 10.00 	 0 	 0 	 1 	 -15.38 	 -1.78 	 218.42 	 0 	 2 	 29 
	 10 	 August 12, 2016 	  1:40:24.591 PM 	 4 	 10.00 	 1 	 0 	 0 	 3.81 	 4.41 	 204.01 	 0 	 0 	 29 
	 10 	 August 12, 2016 	  1:40:24.591 PM 	 1 	 10.00 	 1 	 0 	 0 	 -10.86 	 -4.61 	 180.40 	 0 	 0 	 29 
	 10 	 August 12, 2016 	  1:40:24.591 PM 	 3 	 10.00 	 1 	 0 	 0 	 -12.65 	 -2.88 	 139.06 	 0 	 0 	 29 
	 10 	 August 12, 2016 	  1:40:24.591 PM 	 5 	 10.00 	 1 	 0 	 0 	 9.20 	 0.20 	 186.40 	 0 	 0 	 29 
	 10 	 August 12, 2016 	  1:40:24.591 PM 	 2 	 10.00 	 0 	 0 	 0 	 -9.48 	 -9.12 	 155.98 	 0 	 0 	 29 
	 11 	 August 12, 2016 	  1:40:24.591 PM 	 4 	 10.00 	 1 	 0 	 0 	 0.51 	 4.95 	 161.89 	 0 	 0 	 29 
	 11 	 August 12, 2016 	  1:40:24.591 PM 	 1 	 10.00 	 1 	 0 	 0 	 -1.23 	 -10.08 	 128.20 	 0 	 0 	 29 
	 11 	 August 12, 2016 	  1:40:24.591 PM 	 3 	 10.00 	 1 	 0 	 0 	 -13.09 	 0.01 	 116.97 	 0 	 0 	 29 
	 11 	 August 12, 2016 	  1:40:24.591 PM 	 5 	 10.00 	 1 	 0 	 0 	 6.27 	 1.07 	 162.47 	 0 	 0 	 29 
	 11 	 August 12, 2016 	  1:40:24.591 PM 	 2 	 10.00 	 1 	 0 	 0 	 -15.82 	 -4.19 	 189.74 	 0 	 0 	 29 
	 12 	 August 12, 2016 	  1:40:24.591 PM 	 4 	 10.00 	 1 	 0 	 0 	 1.36 	 4.05 	 154.66 	 0 	 0 	 29 
	 12 	 August 12, 2016 	  1:43:39.715 PM 	 1 	 9.66 	 1 	 1 	 0 	 -2.41 	 -6.75 	 273.58 	 1 	 1 	 30 
	 12 	 August 12, 2016 	  1:43:39.715 PM 	 3 	 10.00 	 0 	 0 	 0 	 -9.77 	 -10.12 	 201.38 	 0 	 1 	 30 
	 12 	 August 12, 2016 	  1:43:39.715 PM 	 5 	 10.00 	 0 	 0 	 0 	 -14.92 	 -0.16 	 170.19 	 0 	 1 	 30 
	 12 	 August 12, 2016 	  1:43:39.715 PM 	 2 	 10.00 	 1 	 0 	 0 	 -7.49 	 -6.77 	 231.99 	 0 	 1 	 30 
	 13 	 August 12, 2016 	  1:43:39.715 PM 	 4 	 10.00 	 0 	 0 	 0 	 -13.20 	 0.42 	 205.80 	 0 	 0 	 30 
	 13 	 August 12, 2016 	  1:44:30.350 PM 	 1 	 9.02 	 1 	 1 	 0 	 -4.91 	 -4.63 	 168.03 	 1 	 1 	 31 
	 13 	 August 12, 2016 	  1:44:30.350 PM 	 3 	 10.00 	 0 	 0 	 0 	 -12.24 	 -7.73 	 130.59 	 0 	 1 	 31 
	 13 	 August 12, 2016 	  1:44:49.621 PM 	 5 	 9.22 	 1 	 1 	 0 	 4.45 	 0.80 	 111.84 	 1 	 2 	 32 
	 13 	 August 12, 2016 	  1:44:57.498 PM 	 2 	 7.85 	 1 	 1 	 0 	 -10.98 	 1.15 	 115.75 	 3 	 5 	 35 
	 14 	 August 12, 2016 	  1:45:05.383 PM 	 5 	 6.50 	 1 	 1 	 1 	 4.02 	 -2.53 	 96.36 	 4 	 4 	 39 
	 14 	 August 12, 2016 	  1:45:15.132 PM 	 6 	 9.72 	 1 	 1 	 1 	 7.86 	 -5.04 	 72.08 	 1 	 5 	 40 
	 14 	 August 12, 2016 	  1:45:15.132 PM 	 2 	 10.00 	 1 	 0 	 1 	 -13.32 	 -1.50 	 117.05 	 0 	 5 	 40 
	 14 	 August 12, 2016 	  1:45:15.132 PM 	 1 	 10.00 	 1 	 0 	 1 	 -1.49 	 1.31 	 111.08 	 0 	 5 	 40 
	 14 	 August 12, 2016 	  1:45:40.436 PM 	 2 	 5.17 	 1 	 1 	 1 	 -9.28 	 -0.97 	 74.41 	 5 	 10 	 45 
	 15 	 August 12, 2016 	  1:45:40.436 PM 	 6 	 10.00 	 1 	 0 	 1 	 7.95 	 -5.59 	 123.58 	 0 	 0 	 45 
	 15 	 August 12, 2016 	  1:45:40.436 PM 	 2 	 10.00 	 1 	 0 	 1 	 -14.35 	 -8.00 	 146.32 	 0 	 0 	 45 
