			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 date 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 August 10, 2016 	  5:06:45.293 PM 	 5 	 4.39 	 1 	 1 	 1 	 5.22 	 0.88 	 22.84 	 6 	 6 	 6 
	 1 	 August 10, 2016 	  5:06:49.681 PM 	 1 	 4.27 	 1 	 1 	 1 	 -2.07 	 -5.73 	 21.67 	 6 	 12 	 12 
	 1 	 August 10, 2016 	  5:06:57.065 PM 	 4 	 7.33 	 1 	 1 	 1 	 6.44 	 4.15 	 45.46 	 3 	 15 	 15 
	 1 	 August 10, 2016 	  5:06:57.065 PM 	 3 	 10.00 	 1 	 0 	 1 	 -14.29 	 3.31 	 79.54 	 0 	 15 	 15 
	 1 	 August 10, 2016 	  5:07:13.795 PM 	 5 	 6.62 	 1 	 1 	 1 	 7.36 	 2.40 	 62.94 	 4 	 19 	 19 
	 2 	 August 10, 2016 	  5:07:13.795 PM 	 1 	 10.00 	 0 	 0 	 1 	 -13.69 	 -1.53 	 89.20 	 0 	 0 	 19 
	 2 	 August 10, 2016 	  5:07:35.899 PM 	 2 	 8.57 	 1 	 1 	 1 	 -10.23 	 -0.16 	 70.19 	 2 	 2 	 21 
	 2 	 August 10, 2016 	  5:07:35.899 PM 	 4 	 10.00 	 1 	 0 	 1 	 7.17 	 3.35 	 74.20 	 0 	 2 	 21 
	 2 	 August 10, 2016 	  5:07:53.673 PM 	 2 	 7.72 	 1 	 1 	 1 	 -10.91 	 -1.48 	 61.10 	 3 	 5 	 24 
	 2 	 August 10, 2016 	  5:07:53.673 PM 	 3 	 10.00 	 1 	 1 	 1 	 -8.44 	 5.44 	 80.12 	 0 	 5 	 24 
	 3 	 August 10, 2016 	  5:07:53.673 PM 	 4 	 10.00 	 1 	 0 	 0 	 10.63 	 2.36 	 84.59 	 0 	 0 	 24 
	 3 	 August 10, 2016 	  5:07:53.673 PM 	 1 	 10.00 	 1 	 0 	 0 	 -10.54 	 -4.28 	 87.64 	 0 	 0 	 24 
	 3 	 August 10, 2016 	  5:07:53.673 PM 	 3 	 10.00 	 0 	 0 	 0 	 -15.01 	 1.95 	 89.64 	 0 	 0 	 24 
	 3 	 August 10, 2016 	  5:08:39.449 PM 	 5 	 4.17 	 1 	 1 	 0 	 5.23 	 1.39 	 53.64 	 6 	 6 	 30 
	 3 	 August 10, 2016 	  5:08:43.151 PM 	 2 	 3.67 	 1 	 1 	 0 	 -11.12 	 0.35 	 35.31 	 7 	 13 	 37 
	 4 	 August 10, 2016 	  5:08:43.151 PM 	 4 	 10.00 	 1 	 0 	 0 	 8.17 	 4.22 	 89.37 	 0 	 0 	 37 
	 4 	 August 10, 2016 	  5:08:43.151 PM 	 1 	 10.00 	 1 	 0 	 0 	 -8.75 	 -2.22 	 98.31 	 0 	 0 	 37 
	 4 	 August 10, 2016 	  5:08:43.151 PM 	 3 	 10.00 	 1 	 0 	 0 	 -12.07 	 5.16 	 67.33 	 0 	 0 	 37 
	 4 	 August 10, 2016 	  5:08:43.151 PM 	 5 	 10.00 	 1 	 0 	 0 	 6.55 	 3.37 	 104.43 	 0 	 0 	 37 
	 4 	 August 10, 2016 	  5:08:43.151 PM 	 2 	 10.00 	 1 	 0 	 0 	 -11.05 	 -1.74 	 81.56 	 0 	 0 	 37 
	 5 	 August 10, 2016 	  5:08:43.151 PM 	 4 	 10.00 	 1 	 0 	 1 	 8.68 	 2.22 	 105.90 	 0 	 0 	 37 
	 5 	 August 10, 2016 	  5:08:43.151 PM 	 1 	 10.00 	 1 	 0 	 1 	 -6.13 	 2.33 	 128.57 	 0 	 0 	 37 
	 5 	 August 10, 2016 	  5:08:43.151 PM 	 3 	 10.00 	 1 	 0 	 1 	 -8.19 	 5.57 	 97.03 	 0 	 0 	 37 
	 5 	 August 10, 2016 	  5:10:09.924 PM 	 4 	 3.80 	 1 	 1 	 1 	 7.96 	 6.09 	 33.70 	 7 	 7 	 44 
	 5 	 August 10, 2016 	  5:10:09.924 PM 	 6 	 10.00 	 1 	 0 	 1 	 7.29 	 -1.21 	 86.77 	 0 	 7 	 44 
	 6 	 August 10, 2016 	  5:10:09.924 PM 	 4 	 10.00 	 1 	 0 	 0 	 12.76 	 3.97 	 98.92 	 0 	 0 	 44 
	 6 	 August 10, 2016 	  5:10:09.924 PM 	 1 	 10.00 	 0 	 1 	 0 	 -13.54 	 1.26 	 71.66 	 0 	 0 	 44 
	 6 	 August 10, 2016 	  5:10:09.924 PM 	 3 	 10.00 	 0 	 0 	 0 	 -16.97 	 7.44 	 75.17 	 0 	 0 	 44 
	 6 	 August 10, 2016 	  5:11:01.253 PM 	 5 	 9.66 	 1 	 1 	 0 	 3.57 	 2.64 	 65.47 	 1 	 1 	 45 
	 6 	 August 10, 2016 	  5:11:04.668 PM 	 2 	 3.38 	 1 	 1 	 0 	 -10.20 	 1.18 	 27.56 	 7 	 8 	 52 
	 7 	 August 10, 2016 	  5:11:14.102 PM 	 4 	 8.06 	 1 	 1 	 0 	 6.91 	 5.70 	 50.87 	 2 	 2 	 54 
	 7 	 August 10, 2016 	  5:11:14.102 PM 	 1 	 10.00 	 0 	 0 	 0 	 -12.46 	 -5.14 	 72.72 	 0 	 2 	 54 
	 7 	 August 10, 2016 	  5:11:14.102 PM 	 3 	 10.00 	 1 	 0 	 0 	 -9.14 	 5.54 	 98.78 	 0 	 2 	 54 
	 7 	 August 10, 2016 	  5:11:42.596 PM 	 5 	 8.35 	 1 	 1 	 0 	 2.61 	 2.04 	 72.92 	 2 	 4 	 56 
	 7 	 August 10, 2016 	  5:11:45.946 PM 	 2 	 3.32 	 1 	 1 	 0 	 -12.21 	 -1.30 	 28.39 	 7 	 11 	 63 
	 8 	 August 10, 2016 	  5:11:51.055 PM 	 5 	 3.72 	 1 	 1 	 1 	 6.96 	 2.88 	 28.87 	 7 	 7 	 70 
	 8 	 August 10, 2016 	  5:11:55.829 PM 	 4 	 4.75 	 1 	 1 	 1 	 7.24 	 5.76 	 25.95 	 6 	 13 	 76 
	 8 	 August 10, 2016 	  5:11:55.829 PM 	 5 	 10.00 	 1 	 0 	 1 	 3.68 	 1.92 	 88.43 	 0 	 13 	 76 
	 8 	 August 10, 2016 	  5:11:55.829 PM 	 1 	 10.00 	 0 	 0 	 1 	 -14.56 	 -0.51 	 108.64 	 0 	 13 	 76 
	 8 	 August 10, 2016 	  5:12:19.341 PM 	 5 	 3.39 	 1 	 1 	 1 	 3.44 	 1.71 	 46.16 	 7 	 20 	 83 
	 9 	 August 10, 2016 	  5:12:24.579 PM 	 4 	 3.63 	 1 	 1 	 0 	 6.52 	 4.33 	 30.11 	 7 	 7 	 90 
	 9 	 August 10, 2016 	  5:12:24.579 PM 	 1 	 10.00 	 1 	 0 	 0 	 -8.12 	 0.12 	 84.09 	 0 	 7 	 90 
	 9 	 August 10, 2016 	  5:12:43.358 PM 	 3 	 8.68 	 1 	 1 	 0 	 -7.20 	 5.33 	 73.65 	 2 	 9 	 92 
	 9 	 August 10, 2016 	  5:12:43.358 PM 	 5 	 10.00 	 1 	 0 	 0 	 8.39 	 3.40 	 63.53 	 0 	 9 	 92 
	 9 	 August 10, 2016 	  5:12:56.626 PM 	 2 	 3.22 	 1 	 1 	 0 	 -11.02 	 -0.10 	 31.40 	 7 	 16 	 99 
	 10 	 August 10, 2016 	  5:13:05.100 PM 	 4 	 5.18 	 1 	 1 	 0 	 9.98 	 2.79 	 31.05 	 5 	 5 	 104 
	 10 	 August 10, 2016 	  5:13:05.100 PM 	 1 	 10.00 	 1 	 0 	 0 	 -8.18 	 0.11 	 83.48 	 0 	 5 	 104 
	 10 	 August 10, 2016 	  5:13:20.159 PM 	 3 	 4.98 	 1 	 1 	 0 	 -9.08 	 3.79 	 37.46 	 6 	 11 	 110 
	 10 	 August 10, 2016 	  5:13:23.843 PM 	 5 	 3.65 	 1 	 1 	 0 	 4.32 	 2.84 	 29.86 	 7 	 18 	 117 
	 10 	 August 10, 2016 	  5:13:27.750 PM 	 2 	 3.88 	 1 	 1 	 0 	 -8.81 	 0.86 	 29.13 	 7 	 25 	 124 
	 11 	 August 10, 2016 	  5:13:36.435 PM 	 4 	 7.44 	 1 	 1 	 0 	 7.32 	 5.43 	 47.55 	 3 	 3 	 127 
	 11 	 August 10, 2016 	  5:13:36.435 PM 	 1 	 10.00 	 1 	 0 	 0 	 -2.66 	 -2.38 	 64.97 	 0 	 3 	 127 
