	 time 		 X 		 Y

	32.48		-0.16		-6.46		
	32.59		-0.64		-6.18		
	32.72		-0.64		-6.35		
	32.81		-0.04		-6.61		
	32.92		0.44		-6.56		
	33.05		0.71		-6.53		
	33.19		0.78		-6.55		
	33.31		0.83		-6.48		
	33.42		0.82		-6.50		
	33.50		0.83		-5.93		
	33.61		0.81		-5.57		
	33.72		0.77		-5.33		
	33.84		0.72		-5.25		
	33.94		0.99		-4.96		
	34.06		1.19		-4.26		
	34.14		1.59		-3.43		
	34.27		1.93		-2.69		
	34.34		2.68		-1.96		
	34.44		2.76		-1.37		
	34.55		2.68		-0.86		
	34.66		2.34		-0.16		
	34.73		2.28		0.35		
	34.84		2.20		0.85		
	34.97		1.97		1.39		
	35.05		1.63		1.43		
	35.16		1.53		1.20		
	35.23		1.21		0.84		
	35.34		1.92		0.57		
	35.42		3.10		0.52		
	35.53		4.04		0.28		
	35.61		4.19		0.00		
	35.70		4.05		-0.22		
	35.78		4.24		-0.25		
	35.89		4.49		-0.18		
	36.00		4.56		-0.18		
	36.09		4.06		-0.32		
	36.20		3.73		-0.35		
	36.30		3.12		-0.52		
	36.42		2.80		-0.43		
	36.53		2.95		-0.43		
	36.63		2.93		-0.32		
	36.73		2.92		-0.23		
	36.84		2.91		-0.06		
	36.92		3.13		0.21		
	37.03		3.38		0.63		
	37.14		3.37		0.97		
	37.22		3.47		1.08		
	37.34		3.55		1.03		
	37.41		3.91		1.20		
	37.52		4.13		1.29		
	37.58		4.24		1.33		
	37.69		4.30		1.66		
	37.77		4.61		2.67		
	37.84		4.82		3.37		
	37.95		4.53		3.30		
	38.05		4.10		2.59		
	38.16		4.11		2.15		
	38.27		3.96		1.64		
	38.36		3.70		1.38		
	38.44		3.44		1.32		
	38.56		3.30		1.36		
	38.67		3.18		1.35		
	38.77		3.05		1.30		
	38.88		2.96		1.30		
	39.00		2.74		1.12		
	39.09		2.92		1.08		
	39.17		2.93		1.00		
	39.33		2.97		1.02		
	39.42		2.88		0.67		
	39.52		2.53		0.60		
	39.58		1.52		0.33		
	39.69		0.64		0.10		
	39.78		0.13		0.08		
	39.91		1.42		0.15		
	40.00		2.84		0.29		
	40.08		3.54		0.19		
	40.19		4.52		0.09		
	40.28		5.82		0.09		
	40.39		7.12		0.19		
	40.50		7.84		0.10		
	40.59		7.58		-0.18		
	40.69		7.52		-0.44		
	40.77		8.59		-0.66		
	40.88		9.87		-0.91		
	40.97		10.01		-1.24		
	41.08		10.12		-1.33		
	41.17		9.75		-0.82		
	41.28		9.13		-0.03		
	41.38		8.93		0.97		
	41.48		8.71		1.41		
	41.58		7.13		1.16		
	41.69		5.77		0.49		
	41.77		4.30		-1.75		
	41.84		3.55		-3.47		
	41.95		2.82		-4.36		
	42.05		1.85		-4.98		
	42.13		1.93		-5.34		
	42.20		2.79		-5.19		
	42.31		2.84		-5.26		
	42.41		1.90		-5.46		
	42.47		0.20		-5.48		
	42.56		-1.11		-5.38		
	42.66		-1.81		-5.40		
	42.73		-0.25		-5.35		
	42.81		1.53		-5.27		
	42.92		2.76		-5.56		
	43.02		3.53		-5.69		
	43.09		3.78		-5.25		
	43.20		4.38		-4.82		
	43.28		5.49		-4.86		
	43.39		6.74		-4.80		
	43.47		7.89		-5.14		
	43.55		8.96		-5.00		
	43.66		9.09		-3.51		
	43.75		8.90		-1.77		
	43.81		8.51		-0.05		
	43.92		7.67		1.41		
	44.02		7.41		2.53		
	44.13		7.95		3.48		
	44.27		7.70		4.44		
	44.38		7.45		4.79		
	44.50		7.45		4.79		
	44.59		7.12		5.34		
	44.69		5.93		6.08		
	44.75		5.84		6.10		
	44.80		5.45		5.98		
	44.88		4.84		5.72		
	44.95		4.59		5.69		
	45.05		4.60		5.85		
	45.11		4.85		5.72		
	45.20		4.86		5.38		
	45.27		4.91		5.15		
	45.34		5.05		5.16		
	45.41		5.08		5.25		
	45.50		5.24		5.54		
	45.56		5.29		5.57		
	45.66		5.42		5.44		
	45.70		5.42		5.47		
	45.78		5.50		5.67		
	45.86		5.54		5.73		
	45.92		5.55		5.75		
	45.98		5.55		5.57		
	46.05		5.46		5.14		
	46.13		5.39		4.63		
	46.19		5.57		4.33		
	46.25		5.77		4.60		
	46.33		5.70		4.89		
	46.38		5.42		5.07		
	46.52		5.04		4.21		
	46.70		4.88		4.22		
	46.89		4.92		4.31		
	47.08		4.68		3.93		
	47.23		4.62		3.65		
	47.38		4.67		3.11		
	47.56		4.86		2.94		
	47.70		5.01		2.81		
	47.83		5.10		3.04		
	47.95		5.14		3.05		
	48.05		5.18		2.95		
	48.13		5.10		2.80		
	48.22		5.11		2.38		
	48.33		5.20		2.39		
	48.39		5.54		2.92		
	48.48		5.88		3.44		
	48.59		6.41		4.20		
	48.69		6.43		4.42		
	48.78		6.23		4.35		
	48.89		5.71		4.13		
	48.98		5.39		3.83		
	49.08		5.08		3.22		
	49.16		4.38		2.33		
	49.27		3.83		1.20		
	49.34		3.24		0.38		
	49.45		2.45		-0.11		
	49.55		0.70		-0.58		
	49.64		-1.07		-0.64		
	49.73		-2.78		0.20		
	49.80		-3.44		0.77		
	49.91		-3.97		1.78		
	50.00		-3.92		2.58		
	50.08		-3.91		3.11		
	50.19		-3.80		3.72		
	50.28		-3.35		3.85		
	50.36		-2.60		4.11		
	50.47		-1.36		4.22		
	50.56		0.86		3.61		
	50.64		2.50		2.44		
	50.73		1.30		2.25		
	50.83		-0.99		1.85		
	50.91		-2.39		1.34		
	51.03		-3.54		0.27		
	51.13		-4.02		0.08		
	51.20		-4.51		-0.71		
	51.31		-5.18		-2.19		
	51.39		-5.23		-4.74		
	51.50		-4.68		-6.13		
	51.64		-3.68		-6.32		
	51.80		-3.61		-5.81		
	51.89		-4.06		-4.95		
	52.02		-4.76		-4.84		
	52.14		-6.10		-4.94		
	52.19		-6.10		-4.94		
	52.28		-7.08		-6.81		
	52.38		-7.45		-7.78		
	52.48		-7.42		-8.11		
	52.58		-6.10		-8.49		
	52.67		-5.30		-8.31		
	52.78		-4.78		-7.71		
	52.92		-4.68		-6.64		
	53.08		-5.14		-5.24		
	53.09		-5.30		-5.12		
	53.19		-6.35		-4.61		
	53.27		-6.15		-4.49		
	53.34		-5.38		-5.35		
	53.45		-4.68		-6.47		
	53.61		-5.57		-6.13		
	53.66		-5.57		-6.13		
	53.73		-6.46		-5.59		
	53.86		-7.22		-5.59		
	53.95		-7.63		-6.01		
	54.03		-8.03		-5.91		
	54.14		-8.14		-5.27		
	54.23		-8.12		-4.71		
	54.33		-7.84		-4.65		
	54.39		-7.05		-5.23		
	54.48		-6.34		-5.99		
	54.59		-5.55		-6.53		
	54.66		-5.58		-6.15		
	54.73		-6.19		-5.64		
	54.83		-6.68		-5.45		
	54.94		-6.77		-4.87		
	55.03		-7.55		-4.29		
	55.14		-8.00		-3.78		
	55.22		-7.90		-3.03		
	55.33		-8.13		-3.06		
	55.41		-6.97		-4.65		
	55.48		-5.76		-5.36		
	55.59		-5.35		-5.75		
	55.69		-4.98		-5.52		
	55.83		-5.12		-5.64		
	55.86		-5.29		-5.66		
	55.94		-5.76		-5.68		
	56.02		-6.46		-4.56		
	56.13		-6.52		-4.36		
	56.22		-6.48		-3.58		
	56.30		-6.44		-3.72		
	56.41		-6.10		-4.65		
	56.50		-5.30		-6.15		
	56.58		-5.47		-6.10		
	56.69		-5.98		-5.29		
	56.77		-6.48		-4.61		
	56.86		-6.78		-4.57		
	56.95		-7.33		-5.00		
	57.03		-7.61		-5.85		
	57.14		-7.81		-6.82		
	57.22		-7.69		-7.45		
	57.33		-7.38		-8.14		
	57.42		-6.10		-8.59		
	57.55		-5.75		-8.33		
	57.63		-6.02		-6.53		
	57.73		-6.41		-5.59		
	57.83		-6.80		-4.78		
	57.91		-7.62		-3.25		
	58.00		-7.89		-2.37		
	58.09		-8.17		-1.60		
	58.17		-8.20		-1.27		
	58.28		-8.41		-0.59		
	58.38		-9.00		0.75		
	58.47		-9.40		2.15		
	58.58		-9.32		3.26		
	58.67		-9.25		3.47		
	58.77		-8.30		3.77		
	58.86		-7.76		3.30		
	58.97		-7.81		2.41		
	59.06		-8.55		-0.05		
	59.14		-8.46		-2.44		
	59.27		-6.44		-6.00		
	59.33		-4.99		-6.39		
	59.48		-4.99		-5.33		
	59.55		-4.83		-5.62		
	59.67		-4.94		-6.23		
	59.70		-5.22		-6.55		
	59.91		-5.20		-7.19		
	59.98		-5.02		-7.86		
	60.09		-4.81		-8.27		
	60.19		-4.73		-7.89		
	60.33		-4.70		-7.78		
	60.45		-4.84		-8.01		
	60.50		-4.86		-8.04		
	60.59		-5.27		-7.92		
	60.69		-5.98		-7.51		
	60.80		-6.85		-7.53		
	60.89		-6.50		-7.37		
	60.95		-6.02		-6.58		
	61.06		-6.17		-6.15		
	61.13		-6.39		-6.54		
	61.23		-6.17		-6.61		
	61.31		-5.73		-5.99		
	61.41		-5.29		-5.92		
	61.52		-5.15		-5.61		
	61.63		-5.17		-5.04		
	61.80		-6.06		-5.77		
	61.94		-6.94		-6.89		
	62.13		-7.14		-7.09		
	62.25		-7.28		-6.78		
	62.42		-7.20		-6.99		
	62.56		-7.12		-7.66		
	62.70		-6.98		-7.82		
	62.86		-6.91		-7.84		
	62.95		-7.55		-8.08		
	63.05		-8.20		-8.37		
	63.14		-9.13		-8.87		
	63.23		-9.35		-9.49		
	63.33		-7.42		-9.33		
	63.44		-5.19		-8.01		
	63.52		-4.43		-7.84		
	63.59		-3.10		-7.64		
	63.67		-2.12		-7.16		
	63.78		-2.05		-6.24		
	63.88		-2.70		-5.32		
	63.95		-3.17		-4.36		
	64.03		-4.26		-0.42		
	64.14		-5.45		3.64		
	64.23		-5.97		5.59		
	64.41		-6.06		5.24		
	64.44		-6.22		0.97		
	64.53		-5.63		-2.39		
	64.59		-6.03		-3.82		
	64.69		-5.83		-4.52		
	64.78		-5.21		-3.38		
	64.86		-5.51		-2.38		
	64.97		-6.26		-0.41		
	65.06		-6.36		1.59		
	65.14		-6.16		3.44		
	65.30		-5.89		3.96		
	65.38		-5.60		3.75		
	65.53		-5.39		3.33		
	65.61		-5.37		3.02		
	65.69		-5.42		2.67		
	65.75		-5.47		2.59		
	65.83		-5.49		2.11		
	65.94		-5.50		2.16		
	66.03		-5.84		2.60		
	66.11		-5.96		2.71		
	66.20		-5.94		2.50		
	66.30		-5.98		2.53		
	66.39		-6.40		3.35		
	66.50		-6.91		4.17		
	66.66		-6.53		3.89		
	66.75		-6.41		3.71		
	66.86		-6.04		3.02		
	66.94		-5.77		2.68		
	66.98		-5.62		2.55		
	67.08		-5.50		2.26		
	67.16		-5.68		3.09		
	67.33		-5.41		3.22		
	67.42		-5.11		2.65		
	67.47		-5.11		2.65		
	67.55		-4.17		-0.19		
	67.66		-4.55		0.32		
	67.75		-4.75		0.78		
	67.84		-4.94		1.21		
	67.94		-5.51		2.05		
	68.05		-5.65		2.27		
	68.13		-5.68		2.05		
	68.20		-5.66		1.90		
	68.30		-5.76		1.94		
	68.39		-5.83		2.14		
	68.47		-5.92		2.37		
	68.55		-6.02		2.56		
	68.64		-5.86		2.91		
	68.72		-5.75		3.29		
	68.84		-5.70		3.84		
	68.92		-5.82		3.88		
	69.06		-5.70		3.47		
	69.22		-5.48		2.59		
	69.23		-5.44		2.21		
	69.33		-5.09		0.74		
	69.42		-5.19		0.56		
	69.52		-5.48		0.95		
	69.61		-5.43		0.90		
	69.72		-5.35		1.04		
	69.80		-5.32		0.84		
	69.91		-5.25		0.98		
	70.00		-5.29		1.25		
	70.09		-5.28		1.63		
	70.17		-5.31		1.90		
	70.28		-5.26		1.93		
	70.36		-5.29		1.96		
	70.45		-5.31		2.12		
	70.56		-5.43		2.26		
	70.64		-5.48		2.14		
	70.75		-5.44		1.90		
	70.83		-5.46		1.65		
	70.94		-5.55		1.64		
	71.03		-5.60		1.52		
	71.11		-5.61		1.35		
	71.22		-5.63		1.36		
	71.28		-5.42		1.24		
	71.36		-5.40		1.11		
	71.45		-5.41		1.25		
	71.55		-5.32		1.29		
	71.63		-5.33		0.97		
	71.73		-5.22		0.77		
	71.83		-5.33		0.90		
	71.92		-5.50		1.13		
	72.00		-5.69		1.18		
	72.09		-5.98		-0.40		
	72.20		-5.39		-3.51		
	72.30		-4.69		-3.64		
	72.39		-4.53		-0.95		
	72.47		-4.61		1.12		
	72.56		-4.55		2.58		
	72.66		-4.33		3.81		
	72.75		-4.30		4.63		
	73.02		-4.00		5.54		
	73.16		-3.76		5.66		
	73.28		-3.68		5.64		
	73.36		-3.62		5.34		
	73.47		-3.63		5.10		
	73.80		-4.05		4.44		
	73.92		-4.04		4.22		
	74.27		-4.24		4.72		
	74.44		-4.06		4.55		
	74.53		-4.01		4.57		
