	 time 		 X 		 Y

	208.73		4.33		-5.73		
	208.78		5.09		-6.04		
	208.89		5.41		-6.27		
	208.98		3.99		-6.05		
	209.08		0.84		-6.43		
	209.20		-1.04		-6.64		
	209.30		-2.39		-5.80		
	209.42		-2.90		-3.89		
	209.52		-3.74		-0.77		
	209.63		-5.02		1.51		
	209.72		-5.15		2.60		
	209.80		-3.03		3.14		
	209.91		2.35		3.14		
	210.00		7.06		3.25		
	210.11		7.06		3.59		
	210.19		2.47		2.85		
	210.31		-3.14		1.62		
	210.41		-6.23		1.07		
	210.50		-9.43		0.57		
	210.58		-11.89		-0.10		
	210.70		-10.82		0.36		
	210.84		-11.44		0.23		
	210.95		-11.73		0.06		
	211.03		-13.02		-0.05		
	211.16		-13.86		-0.06		
	211.25		-13.00		0.29		
	211.33		-11.30		0.93		
	211.45		-8.11		1.65		
	211.55		-1.80		1.67		
	211.69		-0.09		2.03		
	211.80		-1.56		1.80		
	211.91		-2.51		2.01		
	212.02		-1.47		2.30		
	212.13		-3.10		1.45		
	212.23		-1.75		1.26		
	212.34		1.41		0.28		
	212.44		3.64		-0.33		
	212.53		4.88		-0.63		
	212.64		3.45		-0.57		
	212.73		0.63		-0.70		
	212.84		-0.73		-0.57		
	212.94		-1.76		0.70		
	213.05		-1.60		1.31		
	213.13		-0.88		1.08		
	213.20		-0.43		0.73		
	213.31		0.05		0.66		
	213.42		0.25		0.67		
	213.53		0.31		0.47		
	213.63		0.80		0.18		
	213.70		0.75		-0.09		
	213.81		0.26		-0.32		
	213.89		-0.11		-0.46		
	214.00		-0.63		-0.33		
	214.11		-0.81		-0.20		
	214.20		-1.14		-0.02		
	214.31		-1.12		0.25		
	214.41		-1.01		0.58		
	214.52		-1.25		1.01		
	214.61		-0.61		0.19		
	214.73		-0.34		-1.24		
	214.89		-0.60		-2.44		
	215.00		-0.89		-3.32		
	215.08		-0.89		-3.53		
	215.17		-1.13		-3.99		
	215.27		-1.11		-5.03		
	215.38		-1.33		-5.84		
	215.47		-1.49		-6.53		
	215.59		-1.54		-6.84		
	215.73		-1.42		-7.41		
	215.84		-2.25		-7.99		
	215.89		-2.24		-8.67		
	216.00		-3.00		-8.43		
	216.11		-2.92		-8.52		
	216.23		-2.58		-8.84		
	216.31		-2.54		-8.98		
	216.41		-2.75		-9.10		
	216.50		-2.79		-8.99		
	216.61		-2.66		-8.63		
	216.72		-1.92		-7.96		
	216.81		-1.81		-6.37		
	216.92		-1.67		-2.55		
	217.02		-1.63		0.53		
	217.13		-1.74		2.67		
	217.22		-1.36		3.83		
	217.33		-1.45		3.78		
	217.47		-1.71		4.21		
	217.58		-1.55		4.40		
	217.63		-0.96		3.71		
	217.73		-1.04		2.44		
	217.86		-2.03		2.30		
	217.95		-2.74		3.28		
	218.06		-2.72		4.92		
	218.17		-2.48		5.72		
	218.30		-1.98		6.02		
	218.41		-1.47		5.88		
	218.52		-0.95		5.58		
	218.61		0.18		4.64		
	218.72		2.26		4.13		
	218.84		2.58		4.62		
	218.95		0.94		4.96		
	219.06		-2.08		4.72		
	219.14		-5.85		3.05		
	219.23		-5.99		2.82		
	219.33		-6.06		3.63		
	219.42		-5.36		4.28		
	219.53		-5.62		4.33		
	219.63		-6.69		4.38		
	219.77		-9.22		3.89		
	219.91		-9.70		5.02		
	220.02		-10.07		5.99		
	220.11		-7.88		6.56		
	220.22		-4.43		6.31		
	220.34		-1.27		4.96		
	220.44		-0.14		5.11		
	220.52		-0.15		6.04		
	220.61		-0.42		6.32		
	220.70		-0.31		6.14		
	220.80		-0.64		6.59		
	220.88		-1.46		7.26		
	220.98		-1.77		7.47		
	221.11		-1.45		7.67		
	221.20		-1.20		7.54		
	221.33		-0.80		7.11		
	221.41		-0.17		6.89		
	221.55		2.82		6.03		
	221.66		3.96		5.39		
	221.75		4.60		5.26		
	221.86		3.81		4.31		
	221.97		6.11		4.74		
	222.17		6.59		4.52		
	222.25		6.94		4.47		
	222.31		7.40		4.25		
	222.45		7.38		4.14		
	222.59		6.32		4.23		
	222.78		5.17		4.64		
	222.92		4.98		4.67		
	223.11		5.40		4.58		
	223.25		7.05		4.05		
	223.44		9.03		3.24		
	223.56		9.75		2.82		
	223.64		9.06		3.01		
	223.73		8.51		3.19		
	223.84		8.19		3.48		
	223.94		7.85		4.15		
	224.03		6.91		4.75		
	224.14		4.98		5.27		
	224.25		2.38		5.77		
	224.39		0.19		6.72		
	224.52		-0.66		6.78		
	224.63		-1.13		6.58		
	224.73		-1.94		5.56		
	224.84		-2.68		3.74		
	224.97		-3.31		1.88		
	225.08		-4.14		0.07		
	225.16		-4.83		-1.26		
	225.27		-5.10		-2.01		
	225.38		-5.10		-2.72		
	225.48		-4.79		-3.15		
	225.58		-4.70		-3.33		
	225.69		-4.94		-3.41		
	225.80		-4.91		-3.42		
	225.89		-5.42		-3.54		
	226.03		-5.65		-3.62		
	226.11		-5.27		-3.36		
	226.25		-4.67		-2.79		
	226.36		-4.70		-2.94		
	226.47		-5.46		-3.23		
	226.61		-6.74		-3.61		
	226.72		-7.49		-3.91		
	226.80		-7.75		-4.31		
	226.88		-7.95		-4.53		
	227.00		-8.59		-4.53		
	227.09		-9.17		-4.52		
	227.19		-9.61		-4.45		
	227.28		-9.67		-4.04		
	227.42		-10.51		-3.72		
	227.50		-11.39		-3.81		
	227.64		-12.18		-3.81		
	227.73		-12.71		-3.72		
	227.83		-13.00		-3.63		
	227.92		-13.13		-3.57		
	228.03		-13.25		-3.57		
	228.13		-13.37		-3.59		
	228.23		-13.68		-3.79		
	228.36		-13.85		-3.96		
	228.47		-13.81		-4.04		
	228.55		-13.57		-4.25		
	228.67		-13.55		-4.31		
	228.77		-13.49		-4.29		
	228.86		-13.25		-4.40		
	228.98		-13.16		-4.48		
	229.11		-13.01		-4.55		
	229.20		-12.84		-4.67		
	229.31		-12.34		-5.13		
	229.41		-10.33		-5.10		
	229.50		-8.85		-4.89		
	229.58		-8.34		-4.80		
	229.69		-8.06		-4.42		
	229.78		-7.23		-3.75		
	229.88		-6.20		-3.10		
	229.98		-5.48		-2.69		
	230.11		-5.53		-2.42		
	230.20		-5.70		-1.86		
	230.34		-5.12		-1.01		
	230.44		-3.25		-0.00		
	230.55		-0.72		0.62		
	230.64		2.16		0.93		
	230.73		2.53		0.75		
	230.84		2.40		-0.04		
	230.92		2.29		-0.70		
	231.05		1.99		-1.20		
	231.16		2.29		-1.31		
	231.27		3.72		-1.22		
	231.34		4.47		-1.21		
	231.42		4.54		-1.51		
	231.52		4.18		-1.95		
	231.64		3.91		-2.45		
	231.75		3.11		-4.03		
	231.86		2.29		-4.43		
	231.97		0.96		-4.59		
	232.08		0.32		-4.52		
	232.19		0.44		-4.55		
	232.28		0.85		-4.69		
	232.38		1.37		-4.86		
	232.48		1.58		-4.91		
	232.61		2.34		-6.59		
	232.67		2.77		-7.04		
	232.80		3.37		-6.96		
	232.89		3.53		-6.90		
	233.00		3.55		-6.89		
	233.09		3.59		-6.94		
	233.20		3.90		-7.01		
	233.30		4.09		-6.88		
	233.41		3.68		-7.01		
	233.52		3.66		-7.61		
	233.61		3.56		-7.96		
	233.70		3.44		-8.99		
	233.81		3.46		-8.89		
	233.94		3.33		-8.59		
	234.03		3.17		-8.49		
	234.14		2.93		-8.21		
	234.25		2.54		-7.83		
	234.38		1.93		-7.15		
	234.47		1.79		-6.90		
	234.56		1.76		-6.82		
	234.66		1.91		-6.93		
	234.77		1.75		-6.79		
	234.92		1.59		-5.99		
	235.00		1.47		-2.79		
	235.09		1.26		-1.07		
	235.19		0.78		2.14		
	235.30		0.47		4.53		
	235.39		0.14		5.84		
	235.47		-0.18		6.92		
	235.58		-0.41		8.04		
	235.70		-0.39		9.03		
	235.81		-0.58		9.62		
	235.92		-0.68		9.42		
	236.00		-0.70		9.06		
