			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.50 	 9.50 	 5.50 	 -9.50 	 0.00 	 4.50 	 0.00 	 -2.50 	 -5.50 	 7.50 	 -5.50 


	 trialNum 	 date 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 

	 1 	 August 03, 2016 	  1:10:49.215 PM 	 6 	 7.20 	 1 	 1 	 1 	 7.18 	 -3.24 	 206.85 	 3 	 3 	 3 
	 1 	 August 03, 2016 	  1:10:56.396 PM 	 4 	 7.06 	 1 	 1 	 1 	 11.54 	 3.84 	 148.38 	 3 	 6 	 6 
	 1 	 August 03, 2016 	  1:11:05.493 PM 	 3 	 8.98 	 1 	 1 	 1 	 -6.15 	 6.83 	 159.88 	 2 	 8 	 8 
	 1 	 August 03, 2016 	  1:11:05.493 PM 	 2 	 10.00 	 1 	 1 	 1 	 -11.75 	 -1.24 	 145.78 	 0 	 8 	 8 
	 1 	 August 03, 2016 	  1:11:25.053 PM 	 1 	 9.45 	 1 	 1 	 1 	 -4.05 	 -5.67 	 110.90 	 1 	 9 	 9 
	 2 	 August 03, 2016 	  1:11:31.362 PM 	 4 	 2.97 	 1 	 1 	 0 	 9.71 	 6.09 	 30.63 	 8 	 8 	 17 
	 2 	 August 03, 2016 	  1:11:39.740 PM 	 1 	 8.35 	 1 	 1 	 0 	 -1.06 	 -3.30 	 93.29 	 2 	 10 	 19 
	 2 	 August 03, 2016 	  1:11:46.782 PM 	 3 	 7.01 	 1 	 1 	 0 	 -6.99 	 3.43 	 128.74 	 3 	 13 	 22 
	 2 	 August 03, 2016 	  1:11:46.782 PM 	 5 	 10.00 	 1 	 0 	 0 	 10.77 	 1.47 	 171.49 	 0 	 13 	 22 
	 2 	 August 03, 2016 	  1:12:01.688 PM 	 2 	 4.81 	 1 	 1 	 0 	 -6.64 	 -0.07 	 97.58 	 6 	 19 	 28 
	 3 	 August 03, 2016 	  1:12:07.066 PM 	 4 	 2.63 	 1 	 1 	 0 	 10.48 	 6.23 	 45.53 	 8 	 8 	 36 
	 3 	 August 03, 2016 	  1:12:14.697 PM 	 1 	 7.60 	 1 	 1 	 0 	 -2.70 	 -4.49 	 146.23 	 3 	 11 	 39 
	 3 	 August 03, 2016 	  1:12:22.295 PM 	 3 	 7.57 	 1 	 1 	 0 	 -5.35 	 6.55 	 138.84 	 3 	 14 	 42 
	 3 	 August 03, 2016 	  1:12:22.295 PM 	 5 	 10.00 	 1 	 0 	 0 	 12.40 	 6.99 	 184.08 	 0 	 14 	 42 
	 3 	 August 03, 2016 	  1:12:41.968 PM 	 2 	 9.60 	 1 	 1 	 0 	 -10.49 	 2.53 	 184.25 	 1 	 15 	 43 
	 4 	 August 03, 2016 	  1:12:53.426 PM 	 4 	 3.67 	 1 	 1 	 0 	 10.90 	 5.71 	 47.46 	 7 	 7 	 50 
	 4 	 August 03, 2016 	  1:12:59.847 PM 	 1 	 6.39 	 1 	 1 	 0 	 -5.14 	 -3.41 	 90.70 	 4 	 11 	 54 
	 4 	 August 03, 2016 	  1:12:59.847 PM 	 3 	 10.00 	 1 	 0 	 0 	 -9.42 	 9.29 	 156.22 	 0 	 11 	 54 
	 4 	 August 03, 2016 	  1:12:59.847 PM 	 5 	 10.00 	 1 	 0 	 0 	 13.08 	 5.93 	 169.47 	 0 	 11 	 54 
	 4 	 August 03, 2016 	  1:13:29.515 PM 	 2 	 9.50 	 1 	 1 	 0 	 -11.14 	 2.04 	 149.26 	 1 	 12 	 55 
	 5 	 August 03, 2016 	  1:13:36.439 PM 	 2 	 4.17 	 1 	 1 	 1 	 -9.89 	 2.08 	 58.57 	 6 	 6 	 61 
	 5 	 August 03, 2016 	  1:13:39.833 PM 	 4 	 3.36 	 1 	 1 	 1 	 8.78 	 5.28 	 50.52 	 7 	 13 	 68 
	 5 	 August 03, 2016 	  1:13:39.833 PM 	 2 	 10.00 	 1 	 0 	 1 	 -15.74 	 3.22 	 209.18 	 0 	 13 	 68 
	 5 	 August 03, 2016 	  1:13:39.833 PM 	 6 	 10.00 	 1 	 0 	 1 	 8.34 	 -3.82 	 190.79 	 0 	 13 	 68 
	 5 	 August 03, 2016 	  1:13:39.833 PM 	 2 	 10.00 	 0 	 0 	 1 	 -15.40 	 10.18 	 183.01 	 0 	 13 	 68 
	 6 	 August 03, 2016 	  1:14:18.214 PM 	 4 	 4.59 	 1 	 1 	 1 	 9.92 	 4.55 	 62.53 	 6 	 6 	 74 
	 6 	 August 03, 2016 	  1:14:27.189 PM 	 1 	 8.94 	 1 	 1 	 1 	 -3.80 	 -4.35 	 158.46 	 2 	 8 	 76 
	 6 	 August 03, 2016 	  1:14:37.091 PM 	 6 	 9.87 	 1 	 1 	 1 	 5.68 	 -2.30 	 238.22 	 1 	 9 	 77 
	 6 	 August 03, 2016 	  1:14:41.855 PM 	 4 	 4.73 	 1 	 1 	 1 	 10.07 	 4.28 	 33.28 	 6 	 15 	 83 
	 6 	 August 03, 2016 	  1:14:45.325 PM 	 6 	 3.44 	 1 	 1 	 1 	 6.52 	 -4.89 	 30.46 	 7 	 22 	 90 
	 7 	 August 03, 2016 	  1:14:53.491 PM 	 4 	 4.78 	 1 	 1 	 0 	 7.80 	 5.48 	 52.27 	 6 	 6 	 96 
	 7 	 August 03, 2016 	  1:15:03.410 PM 	 1 	 9.89 	 1 	 1 	 0 	 -3.03 	 -2.10 	 150.39 	 1 	 7 	 97 
	 7 	 August 03, 2016 	  1:15:09.658 PM 	 3 	 6.22 	 1 	 1 	 0 	 -5.13 	 4.65 	 97.92 	 4 	 11 	 101 
	 7 	 August 03, 2016 	  1:15:16.755 PM 	 5 	 7.06 	 1 	 1 	 0 	 4.24 	 1.84 	 76.51 	 3 	 14 	 104 
	 7 	 August 03, 2016 	  1:15:25.645 PM 	 2 	 8.86 	 1 	 1 	 0 	 -9.29 	 2.05 	 178.78 	 2 	 16 	 106 
	 8 	 August 03, 2016 	  1:15:34.699 PM 	 5 	 6.60 	 1 	 1 	 1 	 3.56 	 -0.45 	 107.38 	 4 	 4 	 110 
	 8 	 August 03, 2016 	  1:15:34.699 PM 	 3 	 10.00 	 1 	 0 	 1 	 -5.20 	 -1.10 	 165.14 	 0 	 4 	 110 
	 8 	 August 03, 2016 	  1:15:50.051 PM 	 6 	 5.30 	 1 	 1 	 1 	 7.18 	 -2.60 	 115.36 	 5 	 9 	 115 
	 8 	 August 03, 2016 	  1:15:53.550 PM 	 5 	 3.46 	 1 	 1 	 1 	 7.02 	 2.18 	 40.84 	 7 	 16 	 122 
	 8 	 August 03, 2016 	  1:15:58.014 PM 	 1 	 4.43 	 1 	 1 	 1 	 -5.57 	 -5.44 	 58.03 	 6 	 22 	 128 
	 9 	 August 03, 2016 	  1:16:07.669 PM 	 6 	 7.35 	 1 	 1 	 1 	 8.54 	 -2.68 	 117.71 	 3 	 3 	 131 
	 9 	 August 03, 2016 	  1:16:10.612 PM 	 4 	 2.91 	 1 	 1 	 1 	 9.33 	 3.47 	 27.25 	 8 	 11 	 139 
	 9 	 August 03, 2016 	  1:16:18.242 PM 	 3 	 7.60 	 1 	 1 	 1 	 -7.42 	 3.94 	 149.39 	 3 	 14 	 142 
	 9 	 August 03, 2016 	  1:16:21.034 PM 	 4 	 2.76 	 1 	 1 	 1 	 8.07 	 3.67 	 34.45 	 8 	 22 	 150 
