	 time 		 X 		 Y

	31.61		-1.75		-2.62		
	31.73		-1.82		-2.96		
	31.86		-2.06		-3.17		
	31.94		-2.07		-3.19		
	32.05		-2.55		-2.89		
	32.14		-2.76		-2.63		
	32.23		-2.65		-2.68		
	32.36		-2.39		-2.81		
	32.44		-1.82		-3.23		
	32.55		-1.93		-3.29		
	32.63		-2.16		-3.27		
	32.73		-2.07		-3.19		
	32.83		-2.24		-2.86		
	32.95		-3.44		-3.02		
	33.03		-5.60		-3.47		
	33.13		-9.02		-4.40		
	33.23		-10.13		-4.64		
	33.31		-5.71		-3.60		
	33.42		0.70		-2.39		
	33.50		7.66		-1.83		
	33.63		10.78		-1.81		
	33.70		12.89		-1.90		
	33.78		14.66		-2.20		
	33.91		14.54		-1.40		
	34.03		13.53		0.48		
	34.11		11.78		3.47		
	34.30		10.17		6.28		
	34.41		9.67		6.48		
	34.53		9.31		4.45		
	34.63		8.46		2.97		
	34.64		7.91		2.49		
	34.73		6.01		2.43		
	34.84		6.07		3.50		
	34.95		7.92		5.02		
	35.05		8.71		6.52		
	35.23		8.08		7.23		
	35.36		8.04		8.14		
	35.50		8.43		8.42		
	35.58		8.04		7.88		
	35.73		7.30		6.63		
	35.80		6.74		6.06		
	35.89		6.65		5.87		
	35.97		6.42		4.80		
	36.08		6.64		3.98		
	36.16		7.15		4.15		
	36.30		7.45		4.47		
	36.38		7.59		4.42		
	36.53		7.56		3.96		
	36.69		7.95		3.95		
	36.84		8.08		3.59		
	36.92		7.99		3.00		
	37.05		7.98		2.65		
	37.11		7.97		2.79		
	37.20		8.08		3.25		
	37.33		8.18		3.75		
	37.47		8.31		4.64		
	37.52		8.32		4.96		
	37.63		8.27		5.31		
	37.86		8.62		5.99		
	37.95		8.69		5.98		
	38.13		8.66		5.72		
	38.25		8.60		5.15		
	38.48		8.48		4.35		
	38.59		8.40		4.07		
	38.72		8.41		4.01		
	38.80		8.48		4.18		
	39.03		8.53		4.31		
	39.30		8.60		4.15		
	39.41		8.53		4.08		
	39.55		8.52		3.99		
	39.83		8.51		4.01		
	39.97		8.52		4.16		
	40.05		8.56		4.21		
	40.14		8.47		4.23		
	40.25		8.51		4.30		
	40.36		8.47		4.39		
	40.47		8.55		4.45		
	40.59		8.56		4.38		
	40.72		8.60		4.47		
	40.78		8.65		4.56		
	40.89		8.68		4.58		
	40.98		8.75		4.60		
	41.27		8.83		4.46		
	41.39		8.75		4.12		
	41.67		8.60		4.07		
	41.83		8.52		3.98		
	42.03		8.45		3.86		
	42.19		8.43		3.98		
	42.38		8.50		4.11		
	42.55		8.70		4.11		
	42.70		8.95		4.05		
	42.88		9.46		3.95		
	43.02		10.51		4.28		
	43.19		10.66		4.57		
	43.33		10.38		4.46		
	43.52		9.22		3.96		
	43.67		7.37		3.09		
	43.86		5.35		1.87		
	44.08		3.59		0.66		
