			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 date 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 
	 7 	 August 13, 2016 	  9:24:33.967 AM 	 3 	 2.38 	 1 	 1 	 1 	 -6.24 	 4.24 	 20.95 	 8 	 8 	 110 
	 7 	 August 13, 2016 	  9:24:33.967 AM 	 1 	 10.00 	 1 	 0 	 1 	 -5.83 	 -4.66 	 78.20 	 0 	 8 	 110 
	 7 	 August 13, 2016 	  9:24:51.103 AM 	 2 	 7.07 	 1 	 1 	 1 	 -9.77 	 -0.30 	 51.93 	 3 	 11 	 113 
	 7 	 August 13, 2016 	  9:24:54.936 AM 	 4 	 3.80 	 1 	 1 	 1 	 8.40 	 4.52 	 44.62 	 7 	 18 	 120 
	 7 	 August 13, 2016 	  9:25:02.324 AM 	 1 	 7.36 	 1 	 1 	 1 	 -3.56 	 -2.86 	 94.04 	 3 	 21 	 123 
	 8 	 August 13, 2016 	  9:25:06.218 AM 	 4 	 2.59 	 1 	 1 	 0 	 9.81 	 3.60 	 27.20 	 8 	 8 	 131 
	 8 	 August 13, 2016 	  9:25:06.218 AM 	 1 	 10.00 	 1 	 0 	 0 	 -11.49 	 -4.09 	 118.34 	 0 	 8 	 131 
	 8 	 August 13, 2016 	  9:25:06.218 AM 	 3 	 10.00 	 1 	 0 	 0 	 -3.05 	 1.89 	 113.42 	 0 	 8 	 131 
	 8 	 August 13, 2016 	  9:25:06.218 AM 	 5 	 10.00 	 1 	 0 	 0 	 9.25 	 -2.85 	 87.91 	 0 	 8 	 131 
	 8 	 August 13, 2016 	  9:25:43.170 AM 	 2 	 6.76 	 1 	 1 	 0 	 -11.56 	 -2.33 	 75.38 	 4 	 12 	 135 
	 9 	 August 13, 2016 	  9:25:47.668 AM 	 4 	 3.22 	 1 	 1 	 0 	 6.74 	 2.59 	 40.92 	 7 	 7 	 142 
	 9 	 August 13, 2016 	  9:25:47.668 AM 	 1 	 10.00 	 1 	 0 	 0 	 -7.04 	 -8.43 	 80.68 	 0 	 7 	 142 
	 9 	 August 13, 2016 	  9:26:04.623 AM 	 3 	 6.89 	 1 	 1 	 0 	 -3.87 	 2.99 	 56.32 	 4 	 11 	 146 
	 9 	 August 13, 2016 	  9:26:04.623 AM 	 5 	 10.00 	 1 	 0 	 0 	 4.20 	 0.09 	 111.71 	 0 	 11 	 146 
	 9 	 August 13, 2016 	  9:26:21.792 AM 	 2 	 7.08 	 1 	 1 	 0 	 -8.45 	 0.16 	 56.53 	 3 	 14 	 149 
	 10 	 August 13, 2016 	  9:26:27.775 AM 	 2 	 4.90 	 1 	 1 	 1 	 -9.79 	 0.51 	 49.18 	 6 	 6 	 155 
	 10 	 August 13, 2016 	  9:26:30.717 AM 	 6 	 2.92 	 1 	 1 	 1 	 5.32 	 -3.52 	 35.53 	 8 	 14 	 163 
	 10 	 August 13, 2016 	  9:26:33.780 AM 	 2 	 3.04 	 1 	 1 	 1 	 -10.33 	 -0.51 	 36.76 	 7 	 21 	 170 
	 10 	 August 13, 2016 	  9:26:38.134 AM 	 5 	 4.33 	 1 	 1 	 1 	 7.08 	 -0.88 	 51.24 	 6 	 27 	 176 
	 10 	 August 13, 2016 	  9:26:41.888 AM 	 4 	 3.73 	 1 	 1 	 1 	 8.89 	 4.33 	 39.27 	 7 	 34 	 183 
	 11 	 August 13, 2016 	  9:26:46.947 AM 	 4 	 3.74 	 1 	 1 	 0 	 8.30 	 3.06 	 35.19 	 7 	 7 	 190 
	 11 	 August 13, 2016 	  9:26:46.947 AM 	 1 	 10.00 	 1 	 0 	 0 	 -5.89 	 -3.77 	 79.43 	 0 	 7 	 190 
	 11 	 August 13, 2016 	  9:26:59.282 AM 	 3 	 2.27 	 1 	 1 	 0 	 -9.12 	 4.04 	 28.69 	 8 	 15 	 198 
	 11 	 August 13, 2016 	  9:27:03.464 AM 	 5 	 4.16 	 1 	 1 	 0 	 6.05 	 1.93 	 63.60 	 6 	 21 	 204 
	 11 	 August 13, 2016 	  9:27:06.807 AM 	 2 	 3.32 	 1 	 1 	 0 	 -10.35 	 0.12 	 37.48 	 7 	 28 	 211 
	 12 	 August 13, 2016 	  9:27:12.478 AM 	 4 	 3.86 	 1 	 1 	 0 	 8.34 	 3.68 	 47.23 	 7 	 7 	 218 
	 12 	 August 13, 2016 	  9:27:18.072 AM 	 1 	 5.57 	 1 	 1 	 0 	 -2.91 	 -2.68 	 67.42 	 5 	 12 	 223 
	 12 	 August 13, 2016 	  9:27:20.264 AM 	 3 	 2.16 	 1 	 1 	 0 	 -8.22 	 2.92 	 20.72 	 8 	 20 	 231 
	 12 	 August 13, 2016 	  9:27:24.812 AM 	 5 	 4.52 	 1 	 1 	 0 	 5.52 	 0.48 	 45.80 	 6 	 26 	 237 
	 12 	 August 13, 2016 	  9:27:33.293 AM 	 2 	 8.45 	 1 	 1 	 0 	 -7.71 	 -2.32 	 76.76 	 2 	 28 	 239 
	 13 	 August 13, 2016 	  9:27:33.293 AM 	 1 	 10.00 	 1 	 0 	 1 	 -8.89 	 -8.03 	 74.63 	 0 	 0 	 239 
	 13 	 August 13, 2016 	  9:27:47.932 AM 	 4 	 2.76 	 1 	 1 	 1 	 7.13 	 5.11 	 48.80 	 8 	 8 	 247 
	 13 	 August 13, 2016 	  9:27:52.485 AM 	 6 	 4.53 	 1 	 1 	 1 	 7.20 	 -5.01 	 49.95 	 6 	 14 	 253 
	 13 	 August 13, 2016 	  9:27:55.491 AM 	 2 	 2.98 	 1 	 1 	 1 	 -10.80 	 -1.39 	 30.01 	 8 	 22 	 261 
	 13 	 August 13, 2016 	  9:28:04.955 AM 	 4 	 9.44 	 1 	 1 	 1 	 9.32 	 4.10 	 87.53 	 1 	 23 	 262 
	 14 	 August 13, 2016 	  9:28:09.653 AM 	 6 	 3.31 	 1 	 1 	 1 	 7.76 	 -4.64 	 38.83 	 7 	 7 	 269 
	 14 	 August 13, 2016 	  9:28:09.653 AM 	 3 	 10.00 	 1 	 0 	 1 	 -2.06 	 -1.60 	 121.58 	 0 	 7 	 269 
	 14 	 August 13, 2016 	  9:28:28.050 AM 	 5 	 8.33 	 1 	 1 	 1 	 4.92 	 -1.14 	 86.13 	 2 	 9 	 271 
	 14 	 August 13, 2016 	  9:28:35.596 AM 	 4 	 7.52 	 1 	 1 	 1 	 7.25 	 4.72 	 46.37 	 3 	 12 	 274 
	 14 	 August 13, 2016 	  9:28:35.596 AM 	 5 	 10.00 	 1 	 0 	 1 	 2.30 	 -2.55 	 93.24 	 0 	 12 	 274 
	 15 	 August 13, 2016 	  9:28:52.641 AM 	 4 	 5.04 	 1 	 1 	 0 	 7.49 	 1.94 	 44.78 	 5 	 5 	 279 
	 15 	 August 13, 2016 	  9:28:52.641 AM 	 1 	 10.00 	 1 	 0 	 0 	 -6.08 	 -5.08 	 129.22 	 0 	 5 	 279 
	 15 	 August 13, 2016 	  9:28:52.641 AM 	 3 	 10.00 	 1 	 0 	 0 	 0.51 	 2.38 	 135.97 	 0 	 5 	 279 
	 15 	 August 13, 2016 	  9:28:52.641 AM 	 5 	 10.00 	 1 	 0 	 0 	 4.96 	 -1.82 	 120.25 	 0 	 5 	 279 
	 15 	 August 13, 2016 	  9:28:52.641 AM 	 2 	 10.00 	 1 	 0 	 0 	 -0.85 	 -0.75 	 123.73 	 0 	 5 	 279 
	 16 	 August 13, 2016 	  9:29:39.559 AM 	 4 	 4.92 	 1 	 1 	 0 	 7.65 	 2.27 	 46.44 	 6 	 6 	 285 
	 16 	 August 13, 2016 	  9:29:39.559 AM 	 1 	 10.00 	 1 	 0 	 0 	 -6.07 	 -4.44 	 97.64 	 0 	 6 	 285 
	 16 	 August 13, 2016 	  9:29:39.559 AM 	 3 	 10.00 	 1 	 0 	 0 	 -11.55 	 6.91 	 59.11 	 0 	 6 	 285 
	 16 	 August 13, 2016 	  9:30:07.083 AM 	 5 	 7.43 	 1 	 1 	 0 	 4.45 	 -1.03 	 92.63 	 3 	 9 	 288 
	 16 	 August 13, 2016 	  9:30:12.979 AM 	 2 	 5.87 	 1 	 1 	 0 	 -10.08 	 -1.43 	 47.29 	 5 	 14 	 293 
	 17 	 August 13, 2016 	  9:30:12.979 AM 	 4 	 10.00 	 1 	 0 	 0 	 3.95 	 3.62 	 97.06 	 0 	 0 	 293 
	 17 	 August 13, 2016 	  9:30:32.479 AM 	 1 	 8.11 	 1 	 1 	 0 	 -1.56 	 -5.55 	 82.70 	 2 	 2 	 295 
	 17 	 August 13, 2016 	  9:30:39.667 AM 	 3 	 7.16 	 1 	 1 	 0 	 -7.86 	 3.15 	 65.83 	 3 	 5 	 298 
	 17 	 August 13, 2016 	  9:30:44.559 AM 	 5 	 4.87 	 1 	 1 	 0 	 4.66 	 0.81 	 56.54 	 6 	 11 	 304 
	 17 	 August 13, 2016 	  9:30:51.184 AM 	 2 	 6.60 	 1 	 1 	 0 	 -10.82 	 -0.83 	 64.16 	 4 	 15 	 308 
	 18 	 August 13, 2016 	  9:31:00.000 AM 	 4 	 7.83 	 1 	 1 	 0 	 10.54 	 4.62 	 59.82 	 3 	 3 	 311 
	 18 	 August 13, 2016 	  9:31:00.000 AM 	 1 	 10.00 	 1 	 0 	 0 	 -1.05 	 -6.40 	 93.15 	 0 	 3 	 311 
	 18 	 August 13, 2016 	  9:31:14.234 AM 	 3 	 4.16 	 1 	 1 	 0 	 -5.38 	 4.14 	 45.64 	 6 	 9 	 317 
	 18 	 August 13, 2016 	  9:31:14.234 AM 	 5 	 10.00 	 1 	 0 	 0 	 8.72 	 0.33 	 115.32 	 0 	 9 	 317 
	 18 	 August 13, 2016 	  9:31:32.043 AM 	 2 	 7.70 	 1 	 1 	 0 	 -8.08 	 -1.79 	 58.98 	 3 	 12 	 320 
	 19 	 August 13, 2016 	  9:31:39.965 AM 	 3 	 6.54 	 1 	 1 	 1 	 -5.58 	 4.31 	 51.60 	 4 	 4 	 324 
	 19 	 August 13, 2016 	  9:31:47.658 AM 	 4 	 7.67 	 1 	 1 	 1 	 11.37 	 4.38 	 71.05 	 3 	 7 	 327 
	 19 	 August 13, 2016 	  9:31:50.981 AM 	 5 	 3.30 	 1 	 1 	 1 	 5.92 	 -0.17 	 36.93 	 7 	 14 	 334 
	 19 	 August 13, 2016 	  9:31:53.887 AM 	 2 	 2.88 	 1 	 1 	 1 	 -10.68 	 -0.61 	 30.23 	 8 	 22 	 342 
	 19 	 August 13, 2016 	  9:31:58.631 AM 	 3 	 4.71 	 1 	 1 	 1 	 -7.92 	 2.78 	 33.00 	 6 	 28 	 348 
	 20 	 August 13, 2016 	  9:32:03.653 AM 	 4 	 3.63 	 1 	 1 	 0 	 10.04 	 4.28 	 36.36 	 7 	 7 	 355 
	 20 	 August 13, 2016 	  9:32:03.653 AM 	 1 	 10.00 	 1 	 0 	 0 	 -6.80 	 -5.64 	 95.28 	 0 	 7 	 355 
	 20 	 August 13, 2016 	  9:32:19.678 AM 	 3 	 5.94 	 1 	 1 	 0 	 -6.55 	 3.65 	 68.23 	 5 	 12 	 360 
	 20 	 August 13, 2016 	  9:32:19.678 AM 	 5 	 10.00 	 1 	 0 	 0 	 -1.03 	 1.94 	 95.28 	 0 	 12 	 360 
	 20 	 August 13, 2016 	  9:32:33.556 AM 	 2 	 3.81 	 1 	 1 	 0 	 -9.31 	 1.01 	 46.02 	 7 	 19 	 367 
	 21 	 August 13, 2016 	  9:34:45.188 AM 	 4 	 5.54 	 1 	 1 	 0 	 6.68 	 4.03 	 61.76 	 5 	 5 	 372 
	 21 	 August 13, 2016 	  9:34:45.188 AM 	 1 	 10.00 	 1 	 0 	 0 	 -4.38 	 -3.80 	 88.62 	 0 	 5 	 372 
	 21 	 August 13, 2016 	  9:34:58.686 AM 	 3 	 3.42 	 1 	 1 	 0 	 -5.73 	 4.12 	 30.84 	 7 	 12 	 379 
	 21 	 August 13, 2016 	  9:35:02.733 AM 	 5 	 4.02 	 1 	 1 	 0 	 6.43 	 1.90 	 45.73 	 6 	 18 	 385 
	 21 	 August 13, 2016 	  9:35:07.384 AM 	 2 	 4.63 	 1 	 1 	 0 	 -8.00 	 2.70 	 48.10 	 6 	 24 	 391 
	 22 	 August 13, 2016 	  9:35:17.184 AM 	 1 	 7.50 	 1 	 1 	 1 	 -5.39 	 -4.51 	 75.02 	 3 	 3 	 394 
	 22 	 August 13, 2016 	  9:35:21.308 AM 	 3 	 4.10 	 1 	 1 	 1 	 -5.25 	 2.04 	 35.11 	 6 	 9 	 400 
	 22 	 August 13, 2016 	  9:35:25.918 AM 	 6 	 4.58 	 1 	 1 	 1 	 7.51 	 -2.48 	 39.97 	 6 	 15 	 406 
